# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 17 03:21:35 2022
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN ctoi_alias:     TESS Input Catalog of Interest Alias
# COLUMN pl_pnum:        Pipeline Signal ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN raerr1:         RA Upper Unc
# COLUMN raerr2:         RA Lower Unc
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN decerr1:        Dec Upper Unc
# COLUMN decerr2:        Dec Lower Unc
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmrasymerr:  PMRA Symmetric Error Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN st_pmdecsymerr: PMDec Symmetric Error Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_tranmidsymerr: Planet Transit Midpoint Symmetric Error Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_orbpersymerr: Planet Orbital Period Symmetric Error Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandurhsymerr: Planet Transit Duration Symmetric Error Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_trandepsymerr: Planet Transit Depth Symmetric Error Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radesymerr:  Planet Radius Symmetric Error Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_insolsymerr: Planet Insolation Symmetric Error Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN pl_eqtsymerr:   Planet Equilibrium Temperature Symmetric Error Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_tmagsymerr:  TESS Magnitude Symmetric Error Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_distsymerr:  Stellar Distance Symmetric Error Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_teffsymerr:  Stellar Effective Temperature Symmetric Error Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_loggsymerr:  Stellar log(g) Symmetric Error Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radsymerr:   Stellar Radius Symmetric Error Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
1012.01,1012,427508467,427508467.01,1,PC,07h48m22.87s,117.0952850,,,+06d47m06.23s,6.7850640,,,-2.9900000,0.202,-0.202,0,1,-0.0290000,0.106,-0.106,0,1,2459252.5095950,0.000369,-0.000369,0,1,0.8841820,0.0000007,-0.0000007,0,1,1.6210000,0.0350000,-0.0350000,0,1,1890.0000000,311.3660000,-311.3660000,0,1,24.8132000,5.4159900,-5.4159900,0,1,112144.0000000,,,,,5098.0000000,,,,,8.1271800,0.006,-0.006,0,1,295.9590000,11.3150000,-11.3150000,0,1,8928.0000000,128.7000000,-128.7000000,0,1,3.9200000,0.0800000,-0.0800000,0,1,2.7200000,0.1300000,-0.1300000,0,1,2019-07-24 15:58:33,2021-10-29 12:59:15
1013.01,1013,97700520,97700520.01,1,FP,07h09m08.66s,107.2860630,,,-31d56m00.68s,-31.9335230,,,-3.9730000,0.063,-0.063,0,1,7.0610000,0.071,-0.071,0,1,2459232.2483220,0.000512,-0.000512,0,1,5.4255548,0.0002073,-0.0002073,0,1,3.9637474,0.0211401,-0.0211401,0,1,14939.6342222,238.9735400,-238.9735400,0,1,,,,0,1,273.5880696,,,,,1037.2753045,,,,,7.6095000,0.006,-0.006,0,1,510.2950000,9.3200000,-9.3200000,0,1,8868.7000000,809.8000000,-809.8000000,0,1,,,,0,1,,,,0,1,2019-07-24 15:58:33,2021-10-29 12:59:15
1014.01,1014,96246348,96246348.01,1,PC,06h54m14.78s,103.5616020,,,-34d13m22.15s,-34.2228200,,,-13.0630000,0.078,-0.078,0,1,9.7370000,0.141,-0.141,0,1,2459201.9730100,0.000226,-0.000226,0,1,1.4095043,0.0000111,-0.0000111,0,1,1.3502669,0.0148086,-0.0148086,0,1,3554.1212006,51.1870880,-51.1870880,0,1,,,,0,1,1650.4441307,,,,,1625.6234538,,,,,7.6780000,0.012,-0.012,0,1,224.6720000,2.8445000,-2.8445000,0,1,9307.0000000,938.9000000,-938.9000000,0,1,,,,0,1,,,,0,1,2019-07-24 15:58:33,2021-10-29 12:59:15
1015.01,1015,155044736,155044736.01,1,PC,08h11m35.03s,122.8959640,,,-27d58m18.83s,-27.9718960,,,1.5660000,0.052,-0.052,0,1,-17.9740000,0.053,-0.053,0,1,2459229.0354060,0.002188,-0.002188,0,1,1.3734992,0.0002082,-0.0002082,0,1,1.6528441,0.4043249,-0.4043249,0,1,1062.6115541,102.0262450,-102.0262450,0,1,21.9288943,23.9754000,-23.9754000,0,1,3159.2442220,,,,,1912.1217852,,,,,10.7069000,0.008,-0.008,0,1,906.4960000,28.8415000,-28.8415000,0,1,4897.0000000,122.0000000,-122.0000000,0,1,,,,0,1,6.7996100,,,0,1,2019-04-01 16:51:56,2021-10-29 12:59:15
1016.01,1016,175310067,175310067.01,1,FP,07h44m26.59s,116.1107710,,,-36d05m53.83s,-36.0982850,,,-9.2310000,0.048,-0.048,0,1,11.6140000,0.052,-0.052,0,1,2459238.8311380,0.006715,-0.006715,0,1,12.6889415,0.0095088,-0.0095088,0,1,7.9201001,0.5393766,-0.5393766,0,1,3232.8527885,235.2532800,-235.2532800,0,1,14.0608342,15.2415910,-15.2415910,0,1,425.1594177,,,,,1158.1310368,,,,,10.6257000,0.006,-0.006,0,1,368.6460000,3.7840000,-3.7840000,0,1,7601.0000000,135.8000000,-135.8000000,0,1,4.3100000,0.0800000,-0.0800000,0,1,1.5364100,0.0479799,-0.0479799,0,1,2019-04-01 16:52:03,2021-10-29 12:59:15
1017.01,1017,182943944,182943944.01,1,FP,08h18m54.34s,124.7264110,,,-37d46m59.7s,-37.7832500,,,-11.2780000,0.045,-0.045,0,1,9.5930000,0.045,-0.045,0,1,2458518.9653600,0.001370,-0.001370,0,1,1.1042200,0.0001300,-0.0001300,0,1,2.3700000,0.0620000,-0.0620000,0,1,14177.7000000,843.7880000,-843.7880000,0,1,21.0448000,5.2201200,-5.2201200,0,1,39459.3000000,,,,,3926.0000000,,,,,10.6019000,0.006,-0.006,0,1,406.9970000,4.7245000,-4.7245000,0,1,6995.2000000,157.0000000,-157.0000000,0,1,4.0700000,0.5500000,-0.5500000,0,1,1.6100000,0.0700000,-0.0700000,0,1,2019-07-24 17:08:12,2021-10-29 12:59:15
1018.01,1018,291555748,291555748.01,1,FP,07h26m51.84s,111.7160190,,,-50d15m59.64s,-50.2665670,,,-8.0180000,0.049,-0.049,0,1,11.5600000,0.047,-0.047,0,1,2458492.7807800,0.000730,-0.000730,0,1,4.9591200,0.0001600,-0.0001600,0,1,2.5090000,0.1300000,-0.1300000,0,1,7440.0000000,197.9620000,-197.9620000,0,1,22.9123000,3.2805500,-3.2805500,0,1,673.5500000,,,,,1419.0000000,,,,,10.6254000,0.006,-0.006,0,1,360.5410000,2.9645000,-2.9645000,0,1,5889.0000000,124.3000000,-124.3000000,0,1,3.8600000,0.0700000,-0.0700000,0,1,2.0000000,0.0900000,-0.0900000,0,1,2019-04-01 16:52:01,2021-10-29 12:59:15
1019.01,1019,341420329,341420329.01,1,PC,08h00m35.52s,120.1479940,,,-54d52m42.79s,-54.8785520,,,-11.7320000,0.047,-0.047,0,1,2.5860000,0.061,-0.061,0,1,2459232.4467770,0.000216,-0.000216,0,1,5.2340964,0.0000266,-0.0000266,0,1,3.6909047,0.0163885,-0.0163885,0,1,20542.2936714,71.0216140,-71.0216140,0,1,24.0878820,0.7445164,-0.7445164,0,1,1453.6680068,,,,,1574.8386241,,,,,10.6348000,0.006,-0.006,0,1,399.5440000,4.1635000,-4.1635000,0,1,7645.0000000,134.4000000,-134.4000000,0,1,4.3000000,0.0800000,-0.0800000,0,1,1.5620300,0.0481257,-0.0481257,0,1,2019-07-24 17:08:12,2021-10-29 12:59:15
102.01,102,149603524,149603524.01,1,KP,05h48m33.56s,87.1398210,,,-63d59m17.98s,-63.9883290,,,-15.6410000,0.037,-0.037,0,1,26.0460000,0.037,-0.037,0,1,2459384.9431220,0.001387,-0.001387,0,1,4.4119288,0.0000158,-0.0000158,0,1,3.8940000,0.0800000,-0.0800000,0,1,14790.0000000,1.0776700,-1.0776700,0,1,15.2023000,0.6928490,-0.6928490,0,1,999.8330000,,,,,1566.0000000,,,,,9.7109000,0.006,-0.006,0,1,175.6310000,0.5880000,-0.5880000,0,1,6280.0000000,,,0,1,4.3209200,,,0,1,1.2100000,0.0500000,-0.0500000,0,1,2019-05-07 17:42:37,2021-10-29 12:59:15
1020.01,1020,140706664,140706664.01,1,FP,08h33m31.67s,128.3819760,,,-43d49m42.32s,-43.8284210,,,-5.8140000,0.051,-0.051,0,1,4.3280000,0.047,-0.047,0,1,2458521.2910800,0.002410,-0.002410,0,1,3.2889200,0.0006600,-0.0006600,0,1,3.7930000,0.2020000,-0.2020000,0,1,10518.9000000,530.6080000,-530.6080000,0,1,,,,0,1,29832.6000000,,,,,3661.0000000,,,,,10.7173000,0.013,-0.013,0,1,906.8270000,23.8635000,-23.8635000,0,1,8734.2000000,283.6000000,-283.6000000,0,1,4.1000000,1.4500000,-1.4500000,0,1,,,,0,1,2019-07-24 17:08:12,2021-10-29 12:59:15
1021.01,1021,143994283,143994283.01,1,FP,07h57m12.18s,119.3007500,,,-42d59m56.94s,-42.9991490,,,-3.2110000,0.046,-0.046,0,1,-15.0820000,0.051,-0.051,0,1,2458492.9042900,0.004260,-0.004260,0,1,1.9087900,0.0003500,-0.0003500,0,1,1.9090000,0.2310000,-0.2310000,0,1,618.4820000,1.4377400,-1.4377400,0,1,3.3468800,0.2177490,-0.2177490,0,1,985.8070000,,,,,1561.0000000,,,,,10.5551000,0.006,-0.006,0,1,235.9740000,1.5790000,-1.5790000,0,1,6022.6000000,133.5000000,-133.5000000,0,1,4.5200000,0.3900000,-0.3900000,0,1,1.2200000,0.0500000,-0.0500000,0,1,2019-07-24 17:08:12,2021-10-29 12:59:15
1022.01,1022,47384844,47384844.01,1,PC,10h51m51.58s,162.9649100,,,-05d47m19.35s,-5.7887080,,,-15.7870000,0.090,-0.090,0,1,-11.8490000,0.077,-0.077,0,1,2458547.4480000,0.008340,-0.008340,0,1,3.0957400,0.0067700,-0.0067700,0,1,4.4750000,1.1960000,-1.1960000,0,1,380.0000000,,,0,1,3.4262000,0.7787130,-0.7787130,0,1,18087.9000000,,,,,3230.0000000,,,,,8.7292400,0.007,-0.007,0,1,120.6660000,1.0680000,-1.0680000,0,1,6084.0000000,111.0000000,-111.0000000,0,1,4.1300000,0.3000000,-0.3000000,0,1,1.4100000,0.0500000,-0.0500000,0,1,2019-06-04 14:32:44,2021-12-07 16:02:02
1023.01,1023,238374636,238374636.01,1,FP,08h03m21.05s,120.8376880,,,-51d20m44.25s,-51.3456260,,,-23.3660000,0.042,-0.042,0,1,22.6520000,0.040,-0.040,0,1,2459303.3039690,0.003015,-0.003015,0,1,1.3214483,0.0000231,-0.0000231,0,1,3.4350000,0.0710000,-0.0710000,0,1,2180.0000000,137.9460000,-137.9460000,0,1,21.8839000,4.0147500,-4.0147500,0,1,35623.2000000,,,,,3827.0000000,,,,,9.6970000,0.006,-0.006,0,1,316.3980000,2.2470000,-2.2470000,0,1,5050.8000000,86.8000000,-86.8000000,0,1,3.5600000,0.4000000,-0.4000000,0,1,2.9900000,0.1500000,-0.1500000,0,1,2019-07-24 18:44:12,2021-12-07 16:02:02
1024.01,1024,141482386,141482386.01,1,FP,05h47m16.97s,86.8207140,,,-72d25m21.4s,-72.4226110,,,1.1280000,0.044,-0.044,0,1,11.5630000,0.047,-0.047,0,1,2458339.7227600,0.005920,-0.005920,0,1,18.0157000,0.0001500,-0.0001500,0,1,2.5240000,0.4030000,-0.4030000,0,1,610.0000000,1.6631700,-1.6631700,0,1,21.6440000,,,0,1,7.6436400,,,,,463.0000000,,,,,10.0814000,0.006,-0.006,0,1,692.2660000,12.1130000,-12.1130000,0,1,4709.0000000,122.0000000,-122.0000000,0,1,,,,0,1,7.6100000,,,0,1,2019-07-24 18:44:12,2021-10-29 12:59:15
1025.01,1025,297967252,297967252.01,1,PC,09h30m05.08s,142.5211590,,,-51d31m01.61s,-51.5171140,,,-19.1530000,0.168,-0.168,0,1,11.0460000,0.178,-0.178,0,1,2458545.1498960,0.000100,-0.000100,0,1,9.6837920,0.0000024,-0.0000024,0,1,2.3975780,0.0106804,-0.0106804,0,1,4245.2906158,20.5652730,-20.5652730,0,1,,,,0,1,3176.3107352,,,,,1914.6989326,,,,,5.5324000,0.006,-0.006,0,1,129.8380000,1.7130000,-1.7130000,0,1,8598.7000000,1245.7000000,-1245.7000000,0,1,,,,0,1,,,,0,1,2019-07-24 18:44:12,2021-10-29 12:59:15
1026.01,1026,388624270,388624270.01,1,FP,08h21m44.31s,125.4346340,,,-51d45m33.99s,-51.7594420,,,47.2280000,0.047,-0.047,0,1,-6.3250000,0.039,-0.039,0,1,2459237.4597340,0.006504,-0.006504,0,1,14.2694372,0.0092187,-0.0092187,0,1,6.9350494,0.4663160,-0.4663160,0,1,1246.3921871,94.5884250,-94.5884250,0,1,3.7255381,0.2679282,-0.2679282,0,1,51.2588496,,,,,682.4360542,,,,,9.9138000,0.006,-0.006,0,1,105.6770000,0.2575000,-0.2575000,0,1,5690.0000000,129.0000000,-129.0000000,0,1,4.5800000,0.0800000,-0.0800000,0,1,0.8538980,0.0413895,-0.0413895,0,1,2019-06-11 14:45:00,2021-10-29 12:59:15
1027.01,1027,20318757,20318757.01,1,PC,11h08m31.99s,167.1332750,,,-29d39m11.29s,-29.6531350,,,-87.5540000,0.073,-0.073,0,1,12.9920000,0.057,-0.057,0,1,2459302.3737990,0.001601,-0.001601,0,1,3.2834447,0.0000091,-0.0000091,0,1,1.3840000,0.2990000,-0.2990000,0,1,1220.0000000,2.1221800,-2.1221800,0,1,2.6999400,0.2648580,-0.2648580,0,1,79.7847000,,,,,832.0000000,,,,,10.2103000,0.006,-0.006,0,1,56.3449000,0.1324500,-0.1324500,0,1,4272.0000000,122.7000000,-122.7000000,0,1,4.6000000,0.1100000,-0.1100000,0,1,0.6800000,0.0600000,-0.0600000,0,1,2019-07-24 18:44:12,2021-10-29 12:59:15
1027.02,1027,20318757,20318757.02,2,PC,11h08m31.99s,167.1332750,,,-29d39m11.29s,-29.6531350,,,-87.5540000,0.073,-0.073,0,1,12.9920000,0.057,-0.057,0,1,2459304.6284400,0.003537,-0.003537,0,1,11.0285857,0.0000705,-0.0000705,0,1,3.1640000,0.8270000,-0.8270000,0,1,1770.0000000,6.5043900,-6.5043900,0,1,3.1211100,0.3380600,-0.3380600,0,1,53.4063000,,,,,753.0000000,,,,,10.2103000,0.006,-0.006,0,1,56.3449000,0.1324500,-0.1324500,0,1,4272.0000000,122.7000000,-122.7000000,0,1,4.6000000,0.1100000,-0.1100000,0,1,0.6800000,0.0600000,-0.0600000,0,1,2021-06-03 22:37:59,2021-10-29 12:59:15
1028.01,1028,447283466,447283466.01,1,FP,10h28m23.6s,157.0983370,,,-51d42m19.47s,-51.7054090,,,30.6500000,0.054,-0.054,0,1,-33.9060000,0.056,-0.056,0,1,2458544.4806600,0.004120,-0.004120,0,1,1.0160600,0.0003400,-0.0003400,0,1,2.8430000,0.2780000,-0.2780000,0,1,240.0000000,0.3757090,-0.3757090,0,1,1.2070400,0.0989898,-0.0989898,0,1,2784.0400000,,,,,2023.0000000,,,,,7.9059000,0.006,-0.006,0,1,23.7748000,0.0202500,-0.0202500,0,1,4634.0000000,120.9000000,-120.9000000,0,1,4.6400000,0.0900000,-0.0900000,0,1,0.6800000,0.0500000,-0.0500000,0,1,2019-07-24 18:44:12,2021-10-29 12:59:15
1029.01,1029,374908020,374908020.01,1,FP,05h54m57.38s,88.7390900,,,-65d57m31.82s,-65.9588390,,,,,,,,,,,,,2458365.8931300,0.000960,-0.000960,0,1,36.2221400,0.0004600,-0.0004600,0,1,5.1070000,0.1880000,-0.1880000,0,1,7170.0000000,228.1730000,-228.1730000,0,1,,,,0,1,,,,,,,,,,,6.8410000,0.000,0.000,0,1,,,,0,1,,,,0,1,,,,0,1,,,,0,1,2019-06-11 14:45:03,2021-12-07 16:02:02
103.01,103,336732616,336732616.01,1,KP,20h49m49.8s,312.4574880,,,-24d25m43.3s,-24.4286940,,,10.4260000,0.070,-0.070,0,1,15.6200000,0.051,-0.051,0,1,2458327.2525600,0.000586,-0.000586,0,1,3.5478540,0.0001490,-0.0001490,0,1,3.4943330,0.0492050,-0.0492050,0,1,10424.3718000,123.3593140,-123.3593140,0,1,14.5818410,0.1964350,-0.1964350,0,1,1212.0043760,,,,,1504.8589530,,,,,11.5232000,0.008,-0.008,0,1,411.2110000,7.7520000,-7.7520000,0,1,6351.0000000,,,0,1,4.2289600,,,0,1,1.4000000,,,0,1,2018-09-05 18:49:20,2021-10-29 12:59:15
1030.01,1030,464296022,464296022.01,1,FP,10h23m19.55s,155.8314780,,,-57d35m24.89s,-57.5902480,,,-26.1840000,2.184,-2.184,0,1,22.4890000,1.073,-1.073,0,1,2458551.3274700,0.001320,-0.001320,0,1,12.1236900,0.0007600,-0.0007600,0,1,4.8490000,0.2110000,-0.2110000,0,1,6142.7700000,1221.9800000,-1221.9800000,0,1,9.2566400,4.1350500,-4.1350500,0,1,223.1950000,,,,,1076.0000000,,,,,9.5706000,0.006,-0.006,0,1,78.4127300,2.8399200,-2.8399200,0,1,4807.6000000,60.0000000,-60.0000000,0,1,4.1700000,0.3600000,-0.3600000,0,1,1.0700000,0.0300000,-0.0300000,0,1,2019-07-24 18:44:12,2021-10-29 12:59:15
1031.01,1031,304021498,304021498.01,1,FP,09h23m32.13s,140.8838900,,,-67d01m33.62s,-67.0260060,,,-23.9010000,0.042,-0.042,0,1,3.0300000,0.047,-0.047,0,1,2459282.2398610,0.002046,-0.002046,0,1,5.6496834,0.0008136,-0.0008136,0,1,2.5612882,0.4071460,-0.4071460,0,1,1194.3338558,103.6858700,-103.6858700,0,1,6.7892616,2.5511510,-2.5511510,0,1,1226.2203257,,,,,1509.2524073,,,,,9.7318000,0.006,-0.006,0,1,270.7710000,1.6275000,-1.6275000,0,1,6415.4000000,103.2000000,-103.2000000,0,1,3.9800000,0.0800000,-0.0800000,0,1,1.9220001,0.0794221,-0.0794221,0,1,2019-06-25 15:58:39,2021-10-29 12:59:15
1032.01,1032,146589986,146589986.01,1,PC,10h36m53.16s,159.2215060,,,-42d32m29.9s,-42.5416390,,,-15.1500000,0.072,-0.072,0,1,6.4370000,0.087,-0.087,0,1,2459283.8298870,0.001435,-0.001435,0,1,5.6644730,0.0007689,-0.0007689,0,1,3.6459666,0.1205842,-0.1205842,0,1,3449.5814551,161.1159400,-161.1159400,0,1,14.3057012,0.8767856,-0.8767856,0,1,7657.4773686,,,,,2385.8392559,,,,,9.7611000,0.006,-0.006,0,1,587.1960000,18.7865000,-18.7865000,0,1,10395.0000000,320.6000000,-320.6000000,0,1,4.1300000,0.0700000,-0.0700000,0,1,2.3383701,0.1093570,-0.1093570,0,1,2019-07-24 18:44:12,2021-10-29 12:59:15
1033.01,1033,149601557,149601557.01,1,FP,05h49m07.82s,87.2825860,,,-60d29m54.4s,-60.4984440,,,8.9000000,3.100,-3.100,0,1,20.7000000,2.200,-2.200,0,1,2459179.5445500,0.002126,-0.002126,0,1,29.0162503,0.0001146,-0.0001146,0,1,6.5070000,0.7630000,-0.7630000,0,1,1440.0000000,1.8935900,-1.8935900,0,1,9.8422300,,,0,1,159.1890000,,,,,,,,,,10.0163000,0.006,-0.006,0,1,219.9400000,,,0,1,6113.1000000,,,0,1,,,,0,1,2.0100000,,,0,1,2019-06-11 14:45:00,2021-10-29 12:59:15
1034.01,1034,400595342,400595342.01,1,FP,08h57m46.02s,134.4417520,,,-49d00m02.08s,-49.0005780,,,-4.8370000,0.063,-0.063,0,1,4.1090000,0.062,-0.062,0,1,2459283.3375370,0.003484,-0.003484,0,1,3.6344692,0.0009773,-0.0009773,0,1,2.5339234,0.5744699,-0.5744699,0,1,628.6990150,56.3047560,-56.3047560,0,1,4.2048368,2.1508167,-2.1508167,0,1,5420.1783490,,,,,2188.3820499,,,,,9.8174000,0.006,-0.006,0,1,363.4400000,4.9830000,-4.9830000,0,1,9810.0000000,173.7000000,-173.7000000,0,1,4.4300000,0.0600000,-0.0600000,0,1,1.6077600,0.0427739,-0.0427739,0,1,2019-07-24 18:44:12,2021-10-29 12:59:15
1035.01,1035,361413119,361413119.01,1,PC,09h36m36.07s,144.1502730,,,-61d34m59.46s,-61.5831820,,,-9.5060000,0.239,-0.239,0,1,16.8970000,0.207,-0.207,0,1,2459311.1690300,0.001083,-0.001083,0,1,6.0742782,0.0002066,-0.0002066,0,1,2.5468064,0.0671077,-0.0671077,0,1,6039.9909482,123.9650500,-123.9650500,0,1,31.3717884,15.7465070,-15.7465070,0,1,1487.6197932,,,,,1583.9546259,,,,,10.1126000,0.006,-0.006,0,1,347.5560000,13.6300000,-13.6300000,0,1,5964.0000000,128.4000000,-128.4000000,0,1,3.7000000,0.0900000,-0.0900000,0,1,2.4303801,0.1515680,-0.1515680,0,1,2019-07-24 18:44:12,2022-03-23 10:10:02
1036.01,1036,146172354,146172354.01,1,PC,10h31m28.11s,157.8671120,,,-42d14m25.61s,-42.2404480,,,10.9920000,0.037,-0.037,0,1,-57.7480000,0.049,-0.049,0,1,2459303.9453570,0.001828,-0.001828,0,1,3.7795364,0.0000131,-0.0000131,0,1,3.2380000,0.4990000,-0.4990000,0,1,2340.0000000,3.5901600,-3.5901600,0,1,6.1096600,0.3925050,-0.3925050,0,1,973.1810000,,,,,1556.0000000,,,,,10.2855000,0.006,-0.006,0,1,184.0150000,0.9620000,-0.9620000,0,1,5771.0000000,132.3000000,-132.3000000,0,1,4.3100000,0.0800000,-0.0800000,0,1,1.1800000,0.0600000,-0.0600000,0,1,2019-07-24 18:44:12,2021-10-29 12:59:15
1037.01,1037,363260203,363260203.01,1,FP,09h49m32.44s,147.3851720,,,-63d18m23.32s,-63.3064780,,,-19.6870000,0.070,-0.070,0,1,10.9530000,0.068,-0.068,0,1,2459308.3056350,0.001770,-0.001770,0,1,1.2013272,0.0001542,-0.0001542,0,1,3.4475374,0.3109844,-0.3109844,0,1,427.3925883,23.5272430,-23.5272430,0,1,3.7397226,0.9475492,-0.9475492,0,1,22275.4350050,,,,,3115.8482486,,,,,9.0211000,0.006,-0.006,0,1,279.6980000,3.2790000,-3.2790000,0,1,9158.0000000,171.4000000,-171.4000000,0,1,4.3200000,0.0700000,-0.0700000,0,1,1.7416101,0.0494849,-0.0494849,0,1,2019-07-24 18:44:12,2021-10-29 12:59:15
